PTR09S-16,"https://www.google.co.th/maps/place/13.7418516229,99.9168053094",,,,,,
PTR10S-14,"https://www.google.co.th/maps/place/13.7469473818,99.9206853567",,,,,,
PTR09S-10,"https://www.google.co.th/maps/place/13.7391822525999,99.9151651964999",,,,,,
PTR09S-12,"https://www.google.co.th/maps/place/13.7420748626,99.9165388602999",,,,,,
PTR03S-12,"https://www.google.co.th/maps/place/13.6925400655999,99.8571482753",,,,,,
PTR03S-14,"https://www.google.co.th/maps/place/13.6989636437,99.8599615605999",,,,,,
PTR02S-15,"https://www.google.co.th/maps/place/13.6862787544,99.8358766022",,,,,,
PTR02S-13,"https://www.google.co.th/maps/place/13.6324163381,99.8483140751",,,,,,
PTR01S-07,"https://www.google.co.th/maps/place/13.6486876693999,99.8571682728999",,,,,,
PTR01S-06,"https://www.google.co.th/maps/place/13.6528212005,99.9013920576999",,,,,,
PTR03S-16,"https://www.google.co.th/maps/place/13.6964652903,99.8524209782",,,,,,
PTR03S-17,"https://www.google.co.th/maps/place/13.6933300534,99.8508661821",,,,,,
PTR01S-04,"https://www.google.co.th/maps/place/13.6720053967999,99.8751900520999",,,,,,
RBC04S-11,"https://www.google.co.th/maps/place/13.6269528702,99.8097897237",,,,,,
PTR07S-20,"https://www.google.co.th/maps/place/13.7066655208,99.846358546",,,,,,
PTR07S-26,"https://www.google.co.th/maps/place/13.7004749161999,99.8459656077999",,,,,,
PTR07S-24,"https://www.google.co.th/maps/place/13.7480360849,99.8372994636",,,,,,
PTR07S-04,"https://www.google.co.th/maps/place/13.6634109945,99.8689020422999",,,,,,
PTR07S-02,"https://www.google.co.th/maps/place/13.6812036674,99.8789072521999",,,,,,
PTR03S-02,"https://www.google.co.th/maps/place/13.6811730566,99.8788885808999",,,,,,
PTR02S-02,"https://www.google.co.th/maps/place/13.6813200437,99.8789870928",,,,,,
PTR07S-03,"https://www.google.co.th/maps/place/13.6635325163,99.8686472292999",,,,,,
PTR02S-07,"https://www.google.co.th/maps/place/13.6385171810999,99.8511158478",,,,,,
PTR08S-03,"https://www.google.co.th/maps/place/13.6903320569,99.8854081799999",,,,,,
PTR10S-05,"https://www.google.co.th/maps/place/13.6902707464,99.8854768948999",,,,,,
PTR10S-02,"https://www.google.co.th/maps/place/13.6819491568,99.8801754298",,,,,,
PTR05S-02,"https://www.google.co.th/maps/place/13.6817038665999,99.8800126491999",,,,,,
PTR09S-06,"https://www.google.co.th/maps/place/13.7038309477,99.8772456884999",,,,,,
PTR04S-03,"https://www.google.co.th/maps/place/13.7016354316,99.869390096",,,,,,
PTR07S-08,"https://www.google.co.th/maps/place/13.6988386104999,99.8696751700999",,,,,,
PTR04S-04,"https://www.google.co.th/maps/place/13.7028651720999,99.8525000828999",,,,,,
PTR03S-21,"https://www.google.co.th/maps/place/13.6896900779,99.84283258",,,,,,
